Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:05 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0104
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,KO2
Subject Mass (G), 26 
ko351,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
405,0104,8/25/2014 1:57:15 PM ,3125,20.90,20.64,0.27,6.7,2689,0.060,0.297,0.237,5.4,0.861,0.4,0.49,STABLE,-0.01,7.79,142,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
406,0104,8/25/2014 2:07:45 PM ,3237,20.90,20.63,0.27,6.7,2626,0.060,0.288,0.228,5.4,0.811,0.4,0.50,STABLE,0.01,7.80,28,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
407,0104,8/25/2014 2:18:15 PM ,2914,20.90,20.66,0.24,6.7,2381,0.060,0.266,0.207,5.4,0.817,0.4,0.50,STABLE,-0.01,7.79,11,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
408,0104,8/25/2014 2:28:45 PM ,2958,20.91,20.66,0.25,6.7,2416,0.059,0.269,0.210,5.5,0.817,0.4,0.50,STABLE,0.00,7.79,32,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
409,0104,8/25/2014 2:39:15 PM ,3001,20.90,20.65,0.25,6.7,2431,0.059,0.271,0.211,5.5,0.810,0.4,0.50,STABLE,0.01,7.80,43,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
410,0104,8/25/2014 2:49:45 PM ,3464,20.90,20.61,0.29,6.8,2852,0.059,0.307,0.248,5.5,0.823,0.4,0.50,STABLE,0.13,7.93,130,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
411,0104,8/25/2014 3:00:15 PM ,3747,20.91,20.59,0.32,6.8,3342,0.059,0.350,0.290,5.5,0.892,0.5,0.50,STABLE,0.00,7.93,225,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
412,0104,8/25/2014 3:10:45 PM ,3192,20.91,20.64,0.27,6.8,2637,0.059,0.288,0.229,5.5,0.826,0.4,0.50,STABLE,0.00,7.93,14,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
413,0104,8/25/2014 3:21:15 PM ,3027,20.91,20.65,0.25,6.8,2484,0.059,0.275,0.216,5.5,0.820,0.4,0.50,STABLE,0.00,7.93,10,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
414,0104,8/25/2014 3:31:45 PM ,3467,20.91,20.61,0.29,6.8,2913,0.059,0.312,0.253,5.5,0.840,0.4,0.50,STABLE,0.22,8.15,51,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
415,0104,8/25/2014 3:42:15 PM ,3343,20.90,20.62,0.28,6.8,2929,0.059,0.314,0.255,5.5,0.876,0.4,0.50,STABLE,-0.01,8.14,38,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
416,0104,8/25/2014 3:52:45 PM ,2986,20.90,20.65,0.25,6.8,2645,0.059,0.289,0.230,5.6,0.886,0.4,0.50,STABLE,0.00,8.14,38,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
417,0104,8/25/2014 4:03:15 PM ,3577,20.90,20.60,0.30,6.9,3152,0.058,0.333,0.274,5.6,0.881,0.5,0.50,STABLE,0.00,8.14,315,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
418,0104,8/25/2014 4:13:45 PM ,3041,20.90,20.65,0.26,6.9,2547,0.058,0.280,0.222,5.6,0.838,0.4,0.50,STABLE,0.00,8.14,8,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
419,0104,8/25/2014 4:24:15 PM ,3039,20.90,20.65,0.26,6.9,2514,0.058,0.277,0.219,5.6,0.827,0.4,0.50,STABLE,0.00,8.14,19,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
420,0104,8/25/2014 4:34:45 PM ,2915,20.90,20.65,0.25,6.9,2500,0.058,0.276,0.218,5.6,0.857,0.4,0.50,STABLE,0.01,8.15,32,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
421,0104,8/25/2014 4:45:15 PM ,2736,20.90,20.67,0.23,6.9,2369,0.058,0.265,0.206,5.6,0.866,0.3,0.50,STABLE,0.01,8.16,23,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
422,0104,8/25/2014 4:55:45 PM ,3205,20.90,20.63,0.27,6.9,2612,0.059,0.286,0.227,5.6,0.815,0.4,0.50,STABLE,-0.01,8.15,12,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
423,0104,8/25/2014 5:06:15 PM ,4658,20.91,20.51,0.40,6.9,4064,0.059,0.418,0.359,5.6,0.873,0.6,0.49,STABLE,0.13,8.28,458,214,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
424,0104,8/25/2014 5:16:45 PM ,4105,20.90,20.55,0.35,7.0,3624,0.059,0.374,0.316,5.7,0.883,0.5,0.50,STABLE,0.05,8.33,769,370,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
425,0104,8/25/2014 5:27:15 PM ,3731,20.90,20.58,0.32,7.0,3182,0.059,0.339,0.281,5.7,0.853,0.5,0.49,STABLE,0.00,8.33,240,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
426,0104,8/25/2014 5:37:45 PM ,3352,20.90,20.62,0.28,7.0,2799,0.059,0.304,0.245,5.7,0.835,0.4,0.50,STABLE,0.00,8.33,47,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
427,0104,8/25/2014 5:48:15 PM ,3462,20.90,20.61,0.29,7.0,2838,0.059,0.306,0.247,5.7,0.820,0.4,0.50,STABLE,0.00,8.33,21,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
428,0104,8/25/2014 5:58:45 PM ,3430,20.90,20.61,0.29,7.0,2914,0.059,0.312,0.254,5.7,0.850,0.4,0.50,STABLE,0.14,8.47,83,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
429,0104,8/25/2014 6:09:15 PM ,3269,20.90,20.62,0.28,7.0,2888,0.059,0.311,0.252,5.7,0.883,0.4,0.50,STABLE,-0.01,8.46,76,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
430,0104,8/25/2014 6:19:45 PM ,3436,20.90,20.61,0.29,7.1,3014,0.059,0.322,0.263,5.7,0.877,0.4,0.50,STABLE,0.00,8.46,85,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
431,0104,8/25/2014 6:30:15 PM ,3953,20.94,20.61,0.32,7.1,2874,0.059,0.310,0.250,5.8,0.727,0.5,0.50,STABLE,0.01,8.47,44,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
432,0104,8/25/2014 6:40:45 PM ,3622,20.90,20.59,0.31,7.1,3128,0.059,0.332,0.272,5.8,0.864,0.5,0.50,STABLE,-0.01,8.46,159,28,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
433,0104,8/25/2014 6:51:15 PM ,4564,20.90,20.51,0.39,7.1,4036,0.059,0.411,0.352,5.8,0.884,0.6,0.50,STABLE,0.05,8.51,584,186,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
434,0104,8/25/2014 7:01:45 PM ,4309,20.90,20.53,0.36,7.1,3679,0.059,0.381,0.321,5.8,0.854,0.5,0.50,STABLE,0.02,8.53,957,555,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
435,0104,8/25/2014 7:12:15 PM ,4080,20.90,20.55,0.34,7.2,3485,0.060,0.363,0.304,5.8,0.854,0.5,0.50,STABLE,0.03,8.56,791,347,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
436,0104,8/25/2014 7:22:45 PM ,3853,20.90,20.57,0.32,7.2,3251,0.060,0.343,0.283,5.8,0.844,0.5,0.50,STABLE,0.00,8.56,406,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
437,0104,8/25/2014 7:33:15 PM ,3696,20.90,20.59,0.31,7.2,3007,0.060,0.322,0.262,5.8,0.814,0.5,0.50,STABLE,0.01,8.57,70,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
438,0104,8/25/2014 7:43:45 PM ,4490,20.90,20.52,0.38,7.2,3714,0.060,0.384,0.324,5.9,0.827,0.6,0.50,STABLE,0.00,8.57,258,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
439,0104,8/25/2014 7:54:15 PM ,5070,20.90,20.47,0.43,7.2,4163,0.061,0.423,0.363,5.9,0.821,0.6,0.50,STABLE,0.10,8.67,1235,728,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
440,0104,8/25/2014 8:04:45 PM ,4490,20.90,20.52,0.38,7.2,3795,0.061,0.391,0.331,5.9,0.845,0.6,0.50,STABLE,0.05,8.72,1153,620,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
441,0104,8/25/2014 8:15:15 PM ,3611,20.89,20.59,0.30,7.3,3021,0.061,0.324,0.263,5.9,0.837,0.5,0.50,STABLE,0.02,8.74,376,119,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
442,0104,8/25/2014 8:25:45 PM ,4074,20.89,20.55,0.34,7.3,3235,0.062,0.344,0.282,5.9,0.794,0.5,0.50,STABLE,0.00,8.74,102,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
443,0104,8/25/2014 8:36:15 PM ,3612,20.89,20.59,0.30,7.3,2836,0.061,0.309,0.247,5.9,0.785,0.4,0.50,STABLE,0.11,8.85,97,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
444,0104,8/25/2014 8:46:45 PM ,4075,20.89,20.55,0.35,7.3,3277,0.062,0.352,0.291,6.0,0.804,0.5,0.49,STABLE,0.00,8.85,119,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
445,0104,8/25/2014 8:57:15 PM ,4981,20.89,20.47,0.42,7.3,4316,0.062,0.439,0.377,6.0,0.866,0.6,0.50,STABLE,0.00,8.85,704,246,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
446,0104,8/25/2014 9:07:45 PM ,4593,20.89,20.51,0.39,7.4,3808,0.062,0.394,0.332,6.0,0.829,0.6,0.50,STABLE,0.14,8.99,1071,574,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
447,0104,8/25/2014 9:18:15 PM ,3324,20.89,20.61,0.28,7.4,2799,0.062,0.306,0.244,6.0,0.842,0.4,0.50,STABLE,0.01,9.00,158,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
448,0104,8/25/2014 9:28:45 PM ,4729,20.89,20.50,0.40,7.4,3801,0.062,0.393,0.331,6.0,0.804,0.6,0.50,STABLE,0.00,9.00,287,98,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
449,0104,8/25/2014 9:39:15 PM ,4652,20.89,20.50,0.39,7.4,3884,0.062,0.400,0.338,6.0,0.835,0.6,0.50,STABLE,0.18,9.18,1057,578,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
450,0104,8/25/2014 9:49:45 PM ,3779,20.89,20.58,0.32,7.4,3153,0.062,0.337,0.275,6.1,0.834,0.5,0.50,STABLE,0.00,9.18,236,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
451,0104,8/25/2014 10:00:15 PM ,4388,20.89,20.53,0.37,7.5,3461,0.062,0.364,0.302,6.1,0.789,0.5,0.50,STABLE,0.00,9.18,118,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
452,0104,8/25/2014 10:10:45 PM ,4425,20.89,20.52,0.37,7.5,3711,0.062,0.386,0.323,6.1,0.839,0.6,0.50,STABLE,0.00,9.18,143,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
453,0104,8/25/2014 10:21:15 PM ,4688,20.89,20.50,0.39,7.5,3919,0.063,0.404,0.341,6.1,0.836,0.6,0.50,STABLE,0.01,9.19,944,494,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
454,0104,8/25/2014 10:31:45 PM ,3472,20.89,20.60,0.29,7.5,2941,0.063,0.319,0.256,6.1,0.847,0.4,0.50,STABLE,0.09,9.28,288,88,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
455,0104,8/25/2014 10:42:15 PM ,4103,20.89,20.54,0.34,7.5,3380,0.063,0.357,0.294,6.1,0.824,0.5,0.50,STABLE,0.00,9.28,9,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
456,0104,8/25/2014 10:52:45 PM ,4431,20.89,20.52,0.37,7.6,3699,0.063,0.385,0.322,6.1,0.835,0.6,0.50,STABLE,0.00,9.28,308,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
457,0104,8/25/2014 11:03:15 PM ,4509,20.89,20.51,0.38,7.6,3722,0.063,0.387,0.324,6.2,0.825,0.6,0.50,STABLE,0.01,9.29,894,439,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
458,0104,8/25/2014 11:13:45 PM ,3388,20.89,20.61,0.28,7.6,2773,0.063,0.304,0.242,6.2,0.819,0.4,0.50,STABLE,-0.01,9.28,217,33,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
459,0104,8/25/2014 11:24:15 PM ,4274,20.89,20.54,0.35,7.6,3298,0.063,0.350,0.287,6.2,0.772,0.5,0.50,STABLE,0.01,9.29,91,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
460,0104,8/25/2014 11:34:45 PM ,4072,20.89,20.56,0.34,7.6,3126,0.063,0.335,0.272,6.2,0.768,0.5,0.50,STABLE,0.00,9.29,119,49,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
461,0104,8/25/2014 11:45:15 PM ,4332,20.89,20.53,0.36,7.6,3426,0.063,0.362,0.299,6.2,0.791,0.5,0.50,STABLE,0.00,9.29,259,30,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
462,0104,8/25/2014 11:55:45 PM ,5175,20.89,20.46,0.43,7.7,4250,0.063,0.433,0.370,6.2,0.821,0.6,0.50,STABLE,0.04,9.33,1277,836,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
463,0104,8/26/2014 12:06:15 AM ,4730,20.89,20.49,0.40,7.7,4020,0.063,0.413,0.350,6.3,0.850,0.6,0.50,STABLE,0.06,9.39,1021,537,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
464,0104,8/26/2014 12:16:45 AM ,4636,20.89,20.50,0.39,7.7,3885,0.063,0.401,0.338,6.3,0.838,0.6,0.50,STABLE,0.07,9.46,827,260,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
465,0104,8/26/2014 12:27:15 AM ,4084,20.89,20.55,0.34,7.7,3453,0.063,0.364,0.301,6.3,0.846,0.5,0.50,STABLE,0.00,9.46,368,64,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
466,0104,8/26/2014 12:37:45 AM ,4177,20.89,20.54,0.35,7.8,3336,0.063,0.353,0.291,6.3,0.799,0.5,0.50,STABLE,0.00,9.46,199,44,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
467,0104,8/26/2014 12:48:15 AM ,4778,20.89,20.49,0.40,7.8,3841,0.062,0.397,0.335,6.3,0.804,0.6,0.50,DYNAMIC,0.01,9.47,976,498,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
468,0104,8/26/2014 12:58:45 AM ,3823,20.89,20.57,0.32,7.8,3153,0.063,0.337,0.274,6.3,0.825,0.5,0.50,STABLE,0.03,9.50,250,37,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
469,0104,8/26/2014 1:09:15 AM ,4344,20.89,20.53,0.37,7.8,3384,0.062,0.362,0.300,6.4,0.779,0.5,0.49,STABLE,-0.01,9.49,16,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
470,0104,8/26/2014 1:19:45 AM ,3721,20.89,20.58,0.31,7.8,2907,0.062,0.316,0.254,6.4,0.781,0.5,0.50,STABLE,0.00,9.49,74,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
471,0104,8/26/2014 1:30:15 AM ,4084,20.89,20.55,0.34,7.8,3107,0.062,0.333,0.271,6.4,0.761,0.5,0.50,STABLE,0.00,9.49,67,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
472,0104,8/26/2014 1:40:45 AM ,4683,20.89,20.50,0.39,7.9,3839,0.062,0.396,0.334,6.4,0.820,0.6,0.50,STABLE,0.12,9.61,592,213,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
473,0104,8/26/2014 1:51:15 AM ,3552,20.89,20.60,0.30,7.9,2834,0.062,0.309,0.247,6.4,0.798,0.4,0.50,STABLE,0.01,9.62,551,295,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
474,0104,8/26/2014 2:01:45 AM ,3924,20.89,20.56,0.33,7.9,3192,0.062,0.340,0.278,6.4,0.813,0.5,0.50,STABLE,0.00,9.62,288,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
475,0104,8/26/2014 2:12:15 AM ,3527,20.89,20.60,0.29,7.9,2778,0.062,0.304,0.242,6.4,0.788,0.4,0.50,STABLE,0.00,9.62,154,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
476,0104,8/26/2014 2:22:45 AM ,4369,20.89,20.53,0.36,7.9,3330,0.062,0.352,0.290,6.5,0.762,0.5,0.50,STABLE,0.00,9.62,125,42,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
477,0104,8/26/2014 2:33:15 AM ,4513,20.89,20.52,0.38,8.0,3678,0.062,0.382,0.320,6.5,0.815,0.6,0.50,STABLE,0.04,9.66,681,356,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
478,0104,8/26/2014 2:43:45 AM ,4085,20.89,20.55,0.34,8.0,3441,0.062,0.362,0.300,6.5,0.842,0.5,0.50,STABLE,0.02,9.68,611,231,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
479,0104,8/26/2014 2:54:15 AM ,3997,20.89,20.56,0.33,8.0,3125,0.062,0.334,0.272,6.5,0.782,0.5,0.50,STABLE,0.00,9.68,38,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
480,0104,8/26/2014 3:04:45 AM ,4359,20.89,20.53,0.36,8.0,3401,0.062,0.358,0.296,6.5,0.780,0.5,0.50,STABLE,0.00,9.68,146,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
481,0104,8/26/2014 3:15:15 AM ,3414,20.89,20.61,0.28,8.0,2729,0.062,0.299,0.238,6.5,0.799,0.4,0.50,STABLE,0.00,9.68,244,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
482,0104,8/26/2014 3:25:45 AM ,4313,20.89,20.53,0.36,8.0,3261,0.062,0.346,0.284,6.5,0.756,0.5,0.50,STABLE,-0.01,9.67,20,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
483,0104,8/26/2014 3:36:15 AM ,3513,20.89,20.60,0.29,8.1,2724,0.062,0.299,0.237,6.6,0.775,0.4,0.50,STABLE,0.00,9.67,41,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
484,0104,8/26/2014 3:46:45 AM ,3635,20.89,20.59,0.30,8.1,2807,0.062,0.306,0.244,6.6,0.772,0.5,0.50,STABLE,0.00,9.67,129,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
485,0104,8/26/2014 3:57:15 AM ,4928,20.91,20.50,0.41,8.1,3765,0.062,0.389,0.328,6.6,0.764,0.6,0.50,STABLE,0.11,9.78,885,414,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
486,0104,8/26/2014 4:07:45 AM ,3760,20.89,20.57,0.32,8.1,3148,0.062,0.336,0.274,6.6,0.837,0.5,0.50,STABLE,0.06,9.84,417,142,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
487,0104,8/26/2014 4:18:15 AM ,3450,20.89,20.60,0.29,8.1,2801,0.062,0.305,0.244,6.6,0.812,0.4,0.50,STABLE,0.00,9.84,41,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
488,0104,8/26/2014 4:28:45 AM ,3974,20.89,20.56,0.33,8.2,3034,0.062,0.326,0.265,6.6,0.763,0.5,0.50,STABLE,0.00,9.84,4,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
489,0104,8/26/2014 4:39:15 AM ,3003,20.89,20.64,0.25,8.2,2362,0.062,0.268,0.206,6.6,0.786,0.4,0.50,STABLE,0.00,9.84,10,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
490,0104,8/26/2014 4:49:45 AM ,3237,20.89,20.62,0.27,8.2,2579,0.062,0.287,0.225,6.7,0.797,0.4,0.50,STABLE,0.00,9.84,11,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
491,0104,8/26/2014 5:00:15 AM ,3781,20.89,20.57,0.32,8.2,3107,0.062,0.332,0.270,6.7,0.822,0.5,0.50,STABLE,0.00,9.84,93,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
492,0104,8/26/2014 5:10:45 AM ,3542,20.89,20.59,0.30,8.2,3024,0.062,0.325,0.263,6.7,0.854,0.4,0.50,STABLE,0.13,9.97,316,37,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
493,0104,8/26/2014 5:21:15 AM ,3462,20.89,20.60,0.29,8.2,2826,0.062,0.308,0.246,6.7,0.816,0.4,0.50,STABLE,-0.01,9.96,72,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
494,0104,8/26/2014 5:31:45 AM ,3549,20.89,20.59,0.30,8.3,2825,0.062,0.308,0.246,6.7,0.796,0.4,0.50,STABLE,0.00,9.96,109,38,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
495,0104,8/26/2014 5:42:15 AM ,4082,20.89,20.55,0.34,8.3,3316,0.062,0.351,0.289,6.7,0.812,0.5,0.50,STABLE,0.00,9.96,124,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
496,0104,8/26/2014 5:52:45 AM ,5251,20.89,20.45,0.44,8.3,4383,0.063,0.444,0.381,6.7,0.835,0.7,0.50,STABLE,0.00,9.96,1468,932,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
497,0104,8/26/2014 6:03:15 AM ,4707,20.89,20.49,0.39,8.3,3836,0.063,0.397,0.334,6.8,0.815,0.6,0.50,DYNAMIC,0.03,9.99,1367,830,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
498,0104,8/26/2014 6:13:45 AM ,4279,20.89,20.53,0.36,8.3,3690,0.063,0.384,0.321,6.8,0.862,0.5,0.50,STABLE,0.09,10.08,723,289,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
499,0104,8/26/2014 6:24:15 AM ,4122,20.89,20.54,0.35,8.4,3410,0.063,0.360,0.297,6.8,0.827,0.5,0.50,STABLE,0.03,10.11,604,243,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
500,0104,8/26/2014 6:34:45 AM ,3682,20.89,20.58,0.31,8.4,3048,0.063,0.329,0.266,6.8,0.828,0.5,0.50,DYNAMIC,-0.23,9.88,393,46,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
501,0104,8/26/2014 6:45:15 AM ,4134,20.89,20.54,0.34,8.4,3270,0.063,0.348,0.285,6.8,0.791,0.5,0.50,STABLE,0.24,10.12,785,366,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
502,0104,8/26/2014 6:55:45 AM ,3686,20.89,20.58,0.31,8.4,3027,0.063,0.327,0.263,6.8,0.821,0.5,0.50,STABLE,0.00,10.12,472,54,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
503,0104,8/26/2014 7:06:15 AM ,4760,20.90,20.50,0.40,8.4,3704,0.063,0.386,0.322,6.8,0.778,0.6,0.50,STABLE,0.00,10.12,241,55,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
504,0104,8/26/2014 7:16:45 AM ,4136,20.89,20.55,0.34,8.4,3252,0.063,0.346,0.283,6.9,0.786,0.5,0.50,STABLE,0.03,10.15,705,324,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
505,0104,8/26/2014 7:27:15 AM ,3090,20.89,20.63,0.26,8.5,2526,0.063,0.283,0.220,6.9,0.818,0.4,0.50,STABLE,0.00,10.15,140,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
506,0104,8/26/2014 7:37:45 AM ,3392,20.88,20.60,0.28,8.5,2783,0.063,0.305,0.242,6.9,0.821,0.4,0.50,STABLE,0.00,10.15,13,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
507,0104,8/26/2014 7:48:15 AM ,3015,20.89,20.64,0.25,8.5,2378,0.063,0.270,0.207,6.9,0.789,0.4,0.50,STABLE,-0.01,10.14,38,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
508,0104,8/26/2014 7:58:45 AM ,3118,20.89,20.63,0.26,8.5,2389,0.063,0.271,0.208,6.9,0.766,0.4,0.50,STABLE,0.01,10.15,7,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
509,0104,8/26/2014 8:09:15 AM ,3397,20.89,20.61,0.28,8.5,2564,0.062,0.286,0.223,6.9,0.755,0.4,0.50,STABLE,-0.01,10.14,30,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
510,0104,8/26/2014 8:19:45 AM ,2645,20.89,20.67,0.22,8.5,2108,0.062,0.246,0.184,6.9,0.797,0.3,0.50,STABLE,0.00,10.14,25,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
