Oxymax CSV File 

CSV Generation Date,7/11/2017 3:31:58 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0101
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,WT1
Subject Mass (G), 27.1 
wt 352,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
467,0101,8/26/2014 12:43:45 AM ,3001,20.89,20.62,0.27,7.8,2623,0.062,0.303,0.241,6.6,0.874,0.4,0.49,STABLE,0.01,12.66,201,56,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
468,0101,8/26/2014 12:54:15 AM ,2906,20.89,20.63,0.26,7.8,2520,0.063,0.293,0.231,6.6,0.867,0.4,0.49,STABLE,0.00,12.66,19,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
469,0101,8/26/2014 1:04:45 AM ,3679,20.89,20.57,0.33,7.9,3081,0.062,0.345,0.283,6.6,0.837,0.5,0.49,STABLE,0.00,12.66,98,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
470,0101,8/26/2014 1:15:15 AM ,3907,20.89,20.54,0.35,7.9,3424,0.062,0.376,0.314,6.6,0.876,0.5,0.49,STABLE,0.00,12.66,267,29,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
471,0101,8/26/2014 1:25:45 AM ,3312,20.89,20.60,0.29,7.9,2793,0.062,0.319,0.256,6.6,0.843,0.4,0.49,STABLE,0.00,12.66,328,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
472,0101,8/26/2014 1:36:15 AM ,4182,20.89,20.52,0.37,7.9,3316,0.062,0.366,0.304,6.7,0.793,0.5,0.49,STABLE,0.14,12.80,434,133,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
473,0101,8/26/2014 1:46:45 AM ,3043,20.89,20.62,0.27,7.9,2657,0.062,0.306,0.244,6.7,0.873,0.4,0.49,STABLE,0.00,12.80,45,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
474,0101,8/26/2014 1:57:15 AM ,3311,20.89,20.60,0.29,7.9,2838,0.062,0.322,0.260,6.7,0.857,0.4,0.49,STABLE,0.00,12.80,50,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
475,0101,8/26/2014 2:07:45 AM ,3396,20.89,20.59,0.30,8.0,2806,0.062,0.319,0.257,6.7,0.826,0.4,0.49,STABLE,0.00,12.80,103,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
476,0101,8/26/2014 2:18:15 AM ,3498,20.89,20.58,0.31,8.0,2969,0.062,0.334,0.272,6.7,0.849,0.5,0.49,STABLE,0.00,12.80,191,39,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
477,0101,8/26/2014 2:28:45 AM ,3107,20.89,20.62,0.27,8.0,2550,0.062,0.296,0.234,6.7,0.821,0.4,0.49,STABLE,0.00,12.80,184,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
478,0101,8/26/2014 2:39:15 AM ,3317,20.89,20.60,0.29,8.0,2662,0.062,0.306,0.244,6.7,0.803,0.4,0.49,STABLE,0.00,12.80,122,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
479,0101,8/26/2014 2:49:45 AM ,4429,20.89,20.50,0.39,8.0,3617,0.062,0.393,0.331,6.8,0.817,0.6,0.49,STABLE,0.17,12.97,731,354,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
480,0101,8/26/2014 3:00:15 AM ,4006,20.89,20.54,0.36,8.0,3503,0.062,0.383,0.321,6.8,0.874,0.5,0.49,STABLE,0.00,12.97,548,200,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
481,0101,8/26/2014 3:10:45 AM ,3436,20.89,20.58,0.31,8.1,2990,0.062,0.336,0.274,6.8,0.870,0.5,0.49,STABLE,0.00,12.97,310,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
482,0101,8/26/2014 3:21:15 AM ,3826,20.89,20.55,0.34,8.1,3044,0.062,0.341,0.279,6.8,0.796,0.5,0.49,STABLE,0.07,13.04,214,79,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
483,0101,8/26/2014 3:31:45 AM ,2843,20.89,20.64,0.25,8.1,2519,0.062,0.293,0.231,6.8,0.886,0.4,0.49,STABLE,0.00,13.04,46,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
484,0101,8/26/2014 3:42:15 AM ,3920,20.89,20.54,0.35,8.1,3299,0.062,0.364,0.302,6.8,0.842,0.5,0.49,STABLE,0.00,13.04,33,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
485,0101,8/26/2014 3:52:45 AM ,4567,20.91,20.51,0.40,8.1,3637,0.062,0.396,0.334,6.8,0.796,0.6,0.49,STABLE,0.00,13.04,387,102,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
486,0101,8/26/2014 4:03:15 AM ,3514,20.89,20.58,0.31,8.1,2832,0.062,0.321,0.259,6.9,0.806,0.5,0.49,STABLE,0.00,13.04,159,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
487,0101,8/26/2014 4:13:45 AM ,4234,20.89,20.52,0.37,8.2,3458,0.062,0.379,0.317,6.9,0.817,0.6,0.49,STABLE,0.18,13.22,776,275,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
488,0101,8/26/2014 4:24:15 AM ,3936,20.89,20.54,0.35,8.2,3501,0.062,0.383,0.321,6.9,0.890,0.5,0.49,STABLE,0.02,13.24,478,104,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
489,0101,8/26/2014 4:34:45 AM ,3024,20.89,20.62,0.27,8.2,2651,0.062,0.306,0.244,6.9,0.877,0.4,0.49,STABLE,0.00,13.24,155,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
490,0101,8/26/2014 4:45:15 AM ,3390,20.89,20.59,0.30,8.2,2867,0.062,0.325,0.263,6.9,0.846,0.4,0.49,STABLE,0.00,13.24,122,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
491,0101,8/26/2014 4:55:45 AM ,3594,20.89,20.58,0.32,8.2,2883,0.062,0.326,0.265,6.9,0.802,0.5,0.49,STABLE,-0.01,13.23,126,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
492,0101,8/26/2014 5:06:15 AM ,3989,20.89,20.53,0.36,8.2,3481,0.062,0.381,0.319,6.9,0.873,0.5,0.49,STABLE,0.14,13.37,439,108,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
493,0101,8/26/2014 5:16:45 AM ,3283,20.89,20.60,0.29,8.3,2867,0.062,0.325,0.263,7.0,0.873,0.4,0.49,STABLE,0.00,13.37,88,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
494,0101,8/26/2014 5:27:15 AM ,4178,20.89,20.52,0.37,8.3,3606,0.062,0.392,0.330,7.0,0.863,0.6,0.49,STABLE,0.00,13.37,439,134,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
495,0101,8/26/2014 5:37:45 AM ,3223,20.89,20.60,0.28,8.3,2669,0.062,0.307,0.245,7.0,0.828,0.4,0.49,STABLE,0.00,13.37,128,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
496,0101,8/26/2014 5:48:15 AM ,4667,20.89,20.47,0.42,8.3,4107,0.063,0.439,0.376,7.0,0.880,0.6,0.49,DYNAMIC,0.20,13.57,1071,534,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
497,0101,8/26/2014 5:58:45 AM ,4376,20.89,20.50,0.39,8.3,3817,0.063,0.413,0.350,7.0,0.872,0.6,0.49,STABLE,0.08,13.65,1066,516,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
498,0101,8/26/2014 6:09:15 AM ,4088,20.89,20.52,0.36,8.4,3560,0.063,0.389,0.326,7.0,0.871,0.5,0.49,STABLE,0.04,13.69,632,224,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
499,0101,8/26/2014 6:19:45 AM ,3443,20.89,20.59,0.31,8.4,2927,0.063,0.331,0.268,7.1,0.850,0.5,0.49,STABLE,0.00,13.69,266,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
500,0101,8/26/2014 6:30:15 AM ,3468,20.89,20.58,0.31,8.4,2931,0.063,0.332,0.268,7.1,0.845,0.5,0.49,STABLE,0.00,13.69,248,21,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
501,0101,8/26/2014 6:40:45 AM ,2815,20.89,20.64,0.25,8.4,2275,0.063,0.272,0.208,7.1,0.808,0.4,0.49,STABLE,0.00,13.69,106,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
502,0101,8/26/2014 6:51:15 AM ,2775,20.89,20.64,0.24,8.4,2235,0.063,0.268,0.205,7.1,0.805,0.4,0.49,STABLE,0.00,13.69,44,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
503,0101,8/26/2014 7:01:45 AM ,3066,20.90,20.63,0.27,8.4,2373,0.063,0.281,0.217,7.1,0.774,0.4,0.49,STABLE,0.00,13.69,37,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
504,0101,8/26/2014 7:12:15 AM ,3133,20.89,20.62,0.27,8.5,2432,0.063,0.286,0.223,7.1,0.776,0.4,0.49,STABLE,0.00,13.69,73,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
505,0101,8/26/2014 7:22:45 AM ,3567,20.89,20.58,0.31,8.5,2923,0.063,0.331,0.268,7.1,0.820,0.5,0.49,STABLE,0.04,13.73,449,85,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
506,0101,8/26/2014 7:33:15 AM ,4229,20.88,20.50,0.38,8.5,3791,0.063,0.410,0.347,7.1,0.897,0.6,0.49,STABLE,0.12,13.85,917,383,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
507,0101,8/26/2014 7:43:45 AM ,3896,20.89,20.54,0.35,8.5,3410,0.063,0.375,0.312,7.2,0.875,0.5,0.49,STABLE,0.04,13.89,570,207,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
508,0101,8/26/2014 7:54:15 AM ,3217,20.89,20.60,0.29,8.5,2829,0.063,0.322,0.259,7.2,0.879,0.4,0.49,STABLE,0.00,13.89,81,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
509,0101,8/26/2014 8:04:45 AM ,3216,20.89,20.61,0.28,8.5,2658,0.062,0.306,0.244,7.2,0.827,0.4,0.49,STABLE,0.00,13.89,31,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
510,0101,8/26/2014 8:15:15 AM ,3003,20.89,20.63,0.27,8.6,2433,0.062,0.286,0.224,7.2,0.810,0.4,0.49,STABLE,-0.01,13.88,63,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
511,0101,8/26/2014 8:25:45 AM ,3383,20.89,20.59,0.30,8.6,2701,0.062,0.314,0.252,7.2,0.798,0.4,0.48,STABLE,0.00,13.88,194,64,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
512,0101,8/26/2014 8:36:15 AM ,3450,20.89,20.59,0.30,8.6,2696,0.062,0.310,0.248,7.2,0.781,0.4,0.49,STABLE,0.00,13.88,48,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
513,0101,8/26/2014 8:46:45 AM ,3566,20.89,20.58,0.32,8.6,3017,0.062,0.338,0.276,7.2,0.846,0.5,0.49,STABLE,0.05,13.93,477,125,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
514,0101,8/26/2014 8:57:15 AM ,2782,20.89,20.64,0.25,8.6,2442,0.062,0.286,0.224,7.3,0.878,0.4,0.49,STABLE,0.00,13.93,262,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
515,0101,8/26/2014 9:07:45 AM ,3301,20.89,20.60,0.29,8.6,2672,0.062,0.306,0.245,7.3,0.810,0.4,0.49,STABLE,0.00,13.93,21,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
516,0101,8/26/2014 9:18:15 AM ,3026,20.89,20.63,0.27,8.6,2485,0.061,0.289,0.228,7.3,0.821,0.4,0.49,STABLE,0.00,13.93,115,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
517,0101,8/26/2014 9:28:45 AM ,3203,20.89,20.61,0.28,8.7,2484,0.061,0.289,0.228,7.3,0.776,0.4,0.49,STABLE,0.00,13.93,160,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
518,0101,8/26/2014 9:39:15 AM ,3697,20.90,20.57,0.32,8.7,2818,0.061,0.319,0.258,7.3,0.762,0.5,0.49,STABLE,0.00,13.93,148,28,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
519,0101,8/26/2014 9:49:45 AM ,3025,20.89,20.63,0.27,8.7,2439,0.061,0.284,0.223,7.3,0.806,0.4,0.49,STABLE,0.06,13.99,142,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
520,0101,8/26/2014 10:00:15 AM ,3271,20.89,20.60,0.29,8.7,2842,0.061,0.321,0.260,7.3,0.869,0.4,0.49,STABLE,0.00,13.99,399,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
521,0101,8/26/2014 10:10:45 AM ,3299,20.89,20.60,0.29,8.7,2834,0.060,0.320,0.260,7.3,0.859,0.4,0.49,STABLE,0.00,13.99,396,110,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
522,0101,8/26/2014 10:21:15 AM ,3343,20.90,20.60,0.29,8.7,2642,0.060,0.302,0.242,7.4,0.790,0.4,0.49,STABLE,0.00,13.99,216,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
523,0101,8/26/2014 10:31:45 AM ,3261,20.89,20.61,0.28,8.8,2521,0.060,0.291,0.231,7.4,0.773,0.4,0.49,STABLE,-0.01,13.98,123,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
524,0101,8/26/2014 10:42:15 AM ,3156,20.89,20.62,0.28,8.8,2443,0.060,0.284,0.224,7.4,0.774,0.4,0.49,STABLE,0.01,13.99,18,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
525,0101,8/26/2014 10:52:45 AM ,3530,20.89,20.59,0.31,8.8,2687,0.060,0.306,0.247,7.4,0.761,0.5,0.49,STABLE,0.00,13.99,45,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
526,0101,8/26/2014 11:03:15 AM ,3096,20.90,20.63,0.27,8.8,2402,0.060,0.280,0.220,7.4,0.776,0.4,0.49,STABLE,0.00,13.99,81,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
527,0101,8/26/2014 11:13:45 AM ,3259,20.90,20.61,0.28,8.8,2491,0.060,0.288,0.229,7.4,0.764,0.4,0.49,STABLE,0.00,13.99,74,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
528,0101,8/26/2014 11:24:15 AM ,2944,20.90,20.64,0.26,8.8,2298,0.060,0.270,0.211,7.4,0.781,0.4,0.49,STABLE,0.00,13.99,113,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
529,0101,8/26/2014 11:34:45 AM ,2892,20.90,20.64,0.26,8.8,2400,0.059,0.279,0.220,7.4,0.830,0.4,0.49,STABLE,0.00,13.99,96,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
530,0101,8/26/2014 11:45:15 AM ,3232,20.90,20.61,0.28,8.9,2598,0.060,0.298,0.238,7.4,0.804,0.4,0.49,STABLE,0.00,13.99,256,37,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
531,0101,8/26/2014 11:55:45 AM ,3864,20.92,20.58,0.33,8.9,2909,0.060,0.325,0.266,7.5,0.753,0.5,0.49,STABLE,0.00,13.99,427,70,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
532,0101,8/26/2014 12:06:15 PM ,3675,20.90,20.58,0.32,8.9,2962,0.060,0.331,0.271,7.5,0.806,0.5,0.49,STABLE,0.00,13.99,128,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
533,0101,8/26/2014 12:16:45 PM ,3264,20.90,20.62,0.28,8.9,2483,0.059,0.286,0.227,7.5,0.761,0.4,0.49,STABLE,0.00,13.99,10,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
534,0101,8/26/2014 12:27:15 PM ,3334,20.90,20.61,0.29,8.9,2499,0.059,0.288,0.229,7.5,0.749,0.4,0.49,STABLE,0.00,13.99,31,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
535,0101,8/26/2014 12:37:45 PM ,3187,20.90,20.62,0.28,8.9,2443,0.059,0.283,0.223,7.5,0.767,0.4,0.49,STABLE,0.00,13.99,13,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
536,0101,8/26/2014 12:48:15 PM ,2871,20.90,20.65,0.25,9.0,2254,0.059,0.265,0.206,7.5,0.785,0.4,0.49,STABLE,0.00,13.99,75,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
537,0101,8/26/2014 12:58:45 PM ,3056,20.90,20.64,0.27,9.0,2334,0.059,0.273,0.214,7.5,0.764,0.4,0.49,STABLE,0.00,13.99,60,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
538,0101,8/26/2014 1:09:15 PM ,3039,20.90,20.63,0.27,9.0,2464,0.059,0.284,0.226,7.5,0.811,0.4,0.49,STABLE,0.05,14.04,169,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
539,0101,8/26/2014 1:19:45 PM ,2883,20.90,20.64,0.26,9.0,2389,0.058,0.278,0.220,7.6,0.829,0.4,0.49,STABLE,0.00,14.04,21,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
540,0101,8/26/2014 1:30:15 PM ,3411,20.90,20.60,0.30,9.0,2767,0.058,0.312,0.254,7.6,0.811,0.4,0.49,STABLE,0.00,14.04,16,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
541,0101,8/26/2014 1:40:45 PM ,3436,20.90,20.60,0.30,9.0,2704,0.058,0.306,0.248,7.6,0.787,0.4,0.49,STABLE,0.00,14.04,57,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
542,0101,8/26/2014 1:51:15 PM ,3309,20.90,20.61,0.29,9.0,2633,0.058,0.300,0.242,7.6,0.796,0.4,0.49,DYNAMIC,0.04,14.08,210,35,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
543,0101,8/26/2014 2:01:45 PM ,3615,20.90,20.57,0.32,9.1,3201,0.058,0.351,0.294,7.6,0.886,0.5,0.49,STABLE,0.07,14.15,379,48,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
544,0101,8/26/2014 2:12:15 PM ,3845,20.90,20.55,0.34,9.1,3399,0.058,0.370,0.312,7.6,0.884,0.5,0.49,STABLE,0.00,14.15,805,217,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
545,0101,8/26/2014 2:22:45 PM ,3056,20.90,20.63,0.27,9.1,2467,0.058,0.285,0.228,7.6,0.807,0.4,0.49,STABLE,0.00,14.15,185,33,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
546,0101,8/26/2014 2:33:15 PM ,3231,20.90,20.61,0.28,9.1,2534,0.058,0.291,0.233,7.6,0.784,0.4,0.49,STABLE,0.00,14.15,29,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
547,0101,8/26/2014 2:43:45 PM ,3217,20.90,20.62,0.28,9.1,2485,0.058,0.286,0.228,7.7,0.772,0.4,0.49,STABLE,0.00,14.15,21,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
548,0101,8/26/2014 2:54:15 PM ,2920,20.90,20.64,0.26,9.1,2304,0.057,0.269,0.212,7.7,0.789,0.4,0.49,STABLE,0.00,14.15,61,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
549,0101,8/26/2014 3:04:45 PM ,3373,20.90,20.60,0.29,9.2,2600,0.057,0.296,0.239,7.7,0.771,0.4,0.49,STABLE,0.00,14.15,66,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
550,0101,8/26/2014 3:15:15 PM ,3051,20.90,20.63,0.27,9.2,2409,0.057,0.278,0.221,7.7,0.790,0.4,0.49,STABLE,0.00,14.15,87,13,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
551,0101,8/26/2014 3:25:45 PM ,3155,20.90,20.62,0.28,9.2,2472,0.057,0.284,0.227,7.7,0.784,0.4,0.49,STABLE,0.00,14.15,80,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
552,0101,8/26/2014 3:36:15 PM ,3419,20.90,20.60,0.30,9.2,2659,0.057,0.301,0.244,7.7,0.778,0.4,0.49,STABLE,0.06,14.21,65,22,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
553,0101,8/26/2014 3:46:45 PM ,3044,20.90,20.63,0.27,9.2,2604,0.057,0.296,0.239,7.7,0.855,0.4,0.49,STABLE,0.01,14.22,62,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
554,0101,8/26/2014 3:57:15 PM ,3421,20.90,20.59,0.31,9.2,3121,0.057,0.344,0.287,7.7,0.912,0.5,0.49,STABLE,0.00,14.22,525,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
555,0101,8/26/2014 4:07:45 PM ,3081,20.90,20.63,0.27,9.2,2592,0.057,0.295,0.238,7.8,0.841,0.4,0.49,STABLE,0.00,14.22,397,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
556,0101,8/26/2014 4:18:15 PM ,3352,20.90,20.61,0.29,9.3,2599,0.057,0.296,0.238,7.8,0.775,0.4,0.49,STABLE,0.00,14.22,145,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
557,0101,8/26/2014 4:28:45 PM ,3186,20.90,20.62,0.28,9.3,2511,0.058,0.288,0.231,7.8,0.788,0.4,0.49,STABLE,0.00,14.22,165,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
558,0101,8/26/2014 4:39:15 PM ,3360,20.90,20.60,0.30,9.3,2844,0.058,0.318,0.261,7.8,0.847,0.4,0.49,STABLE,0.00,14.22,281,30,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
559,0101,8/26/2014 4:49:45 PM ,3161,20.90,20.62,0.28,9.3,2578,0.057,0.294,0.237,7.8,0.816,0.4,0.49,STABLE,0.00,14.22,296,32,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
560,0101,8/26/2014 5:00:15 PM ,3742,20.90,20.57,0.33,9.3,3008,0.057,0.334,0.276,7.8,0.804,0.5,0.49,STABLE,0.00,14.22,512,54,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
561,0101,8/26/2014 5:10:45 PM ,3432,20.90,20.60,0.30,9.3,2739,0.058,0.308,0.251,7.8,0.798,0.4,0.49,STABLE,0.11,14.33,415,95,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
562,0101,8/26/2014 5:21:15 PM ,3176,20.90,20.62,0.28,9.4,2668,0.058,0.302,0.245,7.8,0.840,0.4,0.49,STABLE,0.00,14.33,52,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
563,0101,8/26/2014 5:31:45 PM ,3509,20.90,20.59,0.31,9.4,2872,0.058,0.321,0.263,7.9,0.818,0.5,0.49,STABLE,0.00,14.33,86,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
564,0101,8/26/2014 5:42:15 PM ,3889,20.90,20.56,0.34,9.4,3141,0.058,0.345,0.287,7.9,0.808,0.5,0.49,DYNAMIC,0.06,14.39,209,94,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
565,0101,8/26/2014 5:52:45 PM ,3300,20.91,20.61,0.30,9.4,2965,0.058,0.330,0.272,7.9,0.899,0.4,0.49,STABLE,0.07,14.46,247,31,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
566,0101,8/26/2014 6:03:15 PM ,3558,20.91,20.59,0.32,9.4,3052,0.058,0.337,0.279,7.9,0.858,0.5,0.49,STABLE,0.00,14.46,65,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
567,0101,8/26/2014 6:13:45 PM ,3586,20.91,20.59,0.32,9.4,2962,0.058,0.329,0.271,7.9,0.826,0.5,0.49,STABLE,0.00,14.46,40,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
568,0101,8/26/2014 6:24:15 PM ,3385,20.91,20.60,0.30,9.5,2938,0.058,0.328,0.269,7.9,0.868,0.4,0.49,STABLE,0.06,14.52,185,55,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
569,0101,8/26/2014 6:34:45 PM ,3890,20.91,20.56,0.35,9.5,3482,0.058,0.377,0.319,7.9,0.895,0.5,0.49,STABLE,0.00,14.52,250,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
570,0101,8/26/2014 6:45:15 PM ,3870,20.90,20.56,0.34,9.5,3314,0.058,0.362,0.304,8.0,0.856,0.5,0.49,STABLE,0.00,14.52,370,86,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
571,0101,8/26/2014 6:55:45 PM ,4085,20.90,20.54,0.36,9.5,3302,0.058,0.362,0.304,8.0,0.808,0.5,0.49,STABLE,0.01,14.53,148,37,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
572,0101,8/26/2014 7:06:15 PM ,4784,20.90,20.48,0.42,9.5,3895,0.058,0.415,0.357,8.0,0.814,0.6,0.49,STABLE,0.09,14.62,804,356,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
