"","subject.id","subject.mass","cage","Date.Time","vo2","vco2","ee","rer","feed","feed.acc","drink","drink.acc","xytot","xyamb","pedmeter","allmeter","body.temp","hour","day","exp.hour","exp.day"
"1","5679ko",1,"0112",2017-05-12 15:55:42,75.152,65.276,0.4,0.869,0,0,NA,NA,10891,6779,NA,NA,37.7,2017-05-12 15:00:00,2017-05-12,3,0
"2","5679ko",1,"0112",2017-05-12 16:23:42,66.897,58.296,0.3,0.871,0.01,0.01,NA,NA,7968,4812,NA,NA,37.3,2017-05-12 16:00:00,2017-05-12,4,0
"3","5679ko",1,"0112",2017-05-12 16:51:42,61.833,52.047,0.3,0.842,0.02,0.03,NA,NA,5166,2503,NA,NA,36.8,2017-05-12 16:00:00,2017-05-12,4,0
"4","5679ko",1,"0112",2017-05-12 17:19:42,59.133,53.132,0.3,0.899,0.03,0.06,NA,NA,5539,2438,NA,NA,36.7,2017-05-12 17:00:00,2017-05-12,5,0
"5","5679ko",1,"0112",2017-05-12 17:47:42,47.747,43.327,0.2,0.907,0,0.06,NA,NA,2253,776,NA,NA,36.1,2017-05-12 17:00:00,2017-05-12,5,0
"6","5679ko",1,"0112",2017-05-12 18:15:42,50.472,42.761,0.2,0.847,0.07,0.13,NA,NA,4448,2149,NA,NA,36.1,2017-05-12 18:00:00,2017-05-12,6,0
"7","5679ko",1,"0112",2017-05-12 18:43:42,62.734,58.358,0.3,0.93,0.04,0.17,NA,NA,6779,3628,NA,NA,36.4,2017-05-12 18:00:00,2017-05-12,6,0
"8","5679ko",1,"0112",2017-05-12 19:11:42,63.958,57.394,0.3,0.897,0.06,0.23,NA,NA,7277,4378,NA,NA,36.9,2017-05-12 19:00:00,2017-05-12,7,0
"9","5679ko",1,"0112",2017-05-12 19:39:42,63.67,58.578,0.3,0.92,0.09,0.32,NA,NA,5612,3138,NA,NA,37,2017-05-12 19:00:00,2017-05-12,7,0
"10","5679ko",1,"0112",2017-05-12 20:07:42,44.836,40.874,0.2,0.912,0.05,0.37,NA,NA,1436,591,NA,NA,36.5,2017-05-12 20:00:00,2017-05-12,8,0
"11","5679ko",1,"0112",2017-05-12 20:35:42,43.256,43.146,0.2,0.997,0.04,0.41,NA,NA,775,147,NA,NA,35.9,2017-05-12 20:00:00,2017-05-12,8,0
"12","5679ko",1,"0112",2017-05-12 21:03:42,69.223,67.057,0.3,0.969,0.15,0.56,NA,NA,3397,1724,NA,NA,36.1,2017-05-12 21:00:00,2017-05-12,9,0
"13","5679ko",1,"0112",2017-05-12 21:31:42,72.33,69.22,0.4,0.957,0.1,0.66,NA,NA,4329,1976,NA,NA,36.6,2017-05-12 21:00:00,2017-05-12,9,0
"14","5679ko",1,"0112",2017-05-12 21:59:42,79.637,75.218,0.4,0.945,0.1,0.76,NA,NA,7803,4517,NA,NA,36.8,2017-05-12 21:00:00,2017-05-12,9,0
"15","5679ko",1,"0112",2017-05-12 22:27:42,83.646,79.821,0.4,0.954,0.09,0.85,NA,NA,8079,4947,NA,NA,36.9,2017-05-12 22:00:00,2017-05-12,10,0
"16","5679ko",1,"0112",2017-05-12 22:55:42,78.15,73.856,0.4,0.945,0.05,0.9,NA,NA,7379,4339,NA,NA,36.8,2017-05-12 22:00:00,2017-05-12,10,0
"17","5679ko",1,"0112",2017-05-12 23:23:42,79.067,73.213,0.4,0.926,0.09,0.99,NA,NA,6916,4033,NA,NA,36.7,2017-05-12 23:00:00,2017-05-12,11,0
"18","5679ko",1,"0112",2017-05-12 23:51:42,70.659,66.855,0.4,0.946,0.15,1.14,NA,NA,5524,3164,NA,NA,36.8,2017-05-12 23:00:00,2017-05-12,11,0
"19","5679ko",1,"0112",2017-05-13 00:19:42,67.723,65.73,0.3,0.971,0.1,1.24,NA,NA,2053,568,NA,NA,36.5,2017-05-13 00:00:00,2017-05-13,12,1
"20","5679ko",1,"0112",2017-05-13 00:47:42,80.074,78.212,0.4,0.977,0.1,1.34,NA,NA,5475,3056,NA,NA,36.8,2017-05-13 00:00:00,2017-05-13,12,1
"21","5679ko",1,"0112",2017-05-13 01:15:42,66.989,65.92,0.3,0.984,0.13,1.47,NA,NA,1915,322,NA,NA,36.6,2017-05-13 01:00:00,2017-05-13,13,1
"22","5679ko",1,"0112",2017-05-13 01:43:42,75.924,74.147,0.4,0.977,0.09,1.56,NA,NA,3849,1727,NA,NA,36.5,2017-05-13 01:00:00,2017-05-13,13,1
"23","5679ko",1,"0112",2017-05-13 02:11:42,54.815,53.689,0.3,0.979,0.12,1.68,NA,NA,2504,971,NA,NA,36.8,2017-05-13 02:00:00,2017-05-13,14,1
"24","5679ko",1,"0112",2017-05-13 02:39:42,77.801,77.867,0.4,1.001,0.14,1.82,NA,NA,3967,1571,NA,NA,36.6,2017-05-13 02:00:00,2017-05-13,14,1
"25","5679ko",1,"0112",2017-05-13 03:07:42,66.644,66.393,0.3,0.996,0.1,1.92,NA,NA,1630,213,NA,NA,36.4,2017-05-13 03:00:00,2017-05-13,15,1
"26","5679ko",1,"0112",2017-05-13 03:35:42,44.559,43.626,0.2,0.979,0.01,1.93,NA,NA,384,69,NA,NA,36.5,2017-05-13 03:00:00,2017-05-13,15,1
"27","5679ko",1,"0112",2017-05-13 04:03:42,58.351,58.742,0.3,1.007,0.09,2.02,NA,NA,631,171,NA,NA,36,2017-05-13 04:00:00,2017-05-13,16,1
"28","5679ko",1,"0112",2017-05-13 04:31:42,41.212,39.939,0.2,0.969,0.01,2.03,NA,NA,220,55,NA,NA,36.1,2017-05-13 04:00:00,2017-05-13,16,1
"29","5679ko",1,"0112",2017-05-13 04:59:42,39.428,38.265,0.2,0.97,0.01,2.04,NA,NA,1251,58,NA,NA,35.8,2017-05-13 04:00:00,2017-05-13,16,1
"30","5679ko",1,"0112",2017-05-13 05:27:42,36.508,35.037,0.2,0.96,0.01,2.05,NA,NA,575,26,NA,NA,35.6,2017-05-13 05:00:00,2017-05-13,17,1
"31","5679ko",1,"0112",2017-05-13 05:55:42,73.631,71.957,0.4,0.977,0.13,2.18,NA,NA,2714,1015,NA,NA,36,2017-05-13 05:00:00,2017-05-13,17,1
"32","5679ko",1,"0112",2017-05-13 06:23:42,68.3,66.049,0.3,0.967,0.14,2.32,NA,NA,2932,1156,NA,NA,36.9,2017-05-13 06:00:00,2017-05-13,18,1
"33","5679ko",1,"0112",2017-05-13 06:51:42,57.439,54.356,0.3,0.946,0.09,2.41,NA,NA,3609,1472,NA,NA,36.7,2017-05-13 06:00:00,2017-05-13,18,1
"34","5679ko",1,"0112",2017-05-13 07:19:42,38.091,37.657,0.2,0.989,0.01,2.42,NA,NA,733,193,NA,NA,36.3,2017-05-13 07:00:00,2017-05-13,19,1
"35","5679ko",1,"0112",2017-05-13 07:47:42,57.288,56.299,0.3,0.983,0.08,2.5,NA,NA,1755,340,NA,NA,35.9,2017-05-13 07:00:00,2017-05-13,19,1
"36","5679ko",1,"0112",2017-05-13 08:15:42,44.668,42.043,0.2,0.941,0.01,2.51,NA,NA,620,209,NA,NA,36.2,2017-05-13 08:00:00,2017-05-13,20,1
"37","5679ko",1,"0112",2017-05-13 08:43:42,37.632,36.519,0.2,0.97,0.01,2.52,NA,NA,173,51,NA,NA,35.9,2017-05-13 08:00:00,2017-05-13,20,1
"38","5679ko",1,"0112",2017-05-13 09:11:42,35.109,31.587,0.2,0.9,0.01,2.53,NA,NA,202,22,NA,NA,35.5,2017-05-13 09:00:00,2017-05-13,21,1
"39","5679ko",1,"0112",2017-05-13 09:39:42,36.085,33.792,0.2,0.936,0.03,2.56,NA,NA,492,126,NA,NA,35.2,2017-05-13 09:00:00,2017-05-13,21,1
"40","5679ko",1,"0112",2017-05-13 10:07:42,63.272,59.448,0.3,0.94,0.07,2.63,NA,NA,4673,2208,NA,NA,36.4,2017-05-13 10:00:00,2017-05-13,22,1
"41","5679ko",1,"0112",2017-05-13 10:35:42,56.055,53.565,0.3,0.956,0.05,2.68,NA,NA,3721,1477,NA,NA,36.8,2017-05-13 10:00:00,2017-05-13,22,1
"42","5679ko",1,"0112",2017-05-13 11:03:42,35.023,30.568,0.2,0.873,0,2.68,NA,NA,991,143,NA,NA,36.1,2017-05-13 11:00:00,2017-05-13,23,1
"43","5679ko",1,"0112",2017-05-13 11:31:42,33.723,30.522,0.2,0.905,0.01,2.69,NA,NA,613,25,NA,NA,35.5,2017-05-13 11:00:00,2017-05-13,23,1
"44","5679ko",1,"0112",2017-05-13 11:59:42,32.908,29.271,0.2,0.889,0.01,2.7,NA,NA,479,91,NA,NA,35.3,2017-05-13 11:00:00,2017-05-13,23,1
"45","5679ko",1,"0112",2017-05-13 12:27:42,31.641,28.162,0.2,0.89,0,2.7,NA,NA,627,41,NA,NA,35.1,2017-05-13 12:00:00,2017-05-13,24,1
"46","5679ko",1,"0112",2017-05-13 12:55:42,54.626,52.128,0.3,0.954,0.15,2.85,NA,NA,1308,154,NA,NA,35.3,2017-05-13 12:00:00,2017-05-13,24,1
"47","5679ko",1,"0112",2017-05-13 13:23:42,62.201,57.854,0.3,0.93,0.03,2.88,NA,NA,6213,3284,NA,NA,36.4,2017-05-13 13:00:00,2017-05-13,25,1
"48","5679ko",1,"0112",2017-05-13 13:51:42,49.45,47.34,0.2,0.957,0.01,2.89,NA,NA,2873,1018,NA,NA,36.1,2017-05-13 13:00:00,2017-05-13,25,1
"49","5679ko",1,"0112",2017-05-13 14:19:42,48.521,43.164,0.2,0.89,0,2.89,NA,NA,2997,1141,NA,NA,35.7,2017-05-13 14:00:00,2017-05-13,26,1
"50","5679ko",1,"0112",2017-05-13 14:47:42,31.944,29.006,0.2,0.908,0,2.89,NA,NA,1409,129,NA,NA,35.7,2017-05-13 14:00:00,2017-05-13,26,1
"51","5679ko",1,"0112",2017-05-13 15:15:42,30.219,26.26,0.1,0.869,0.01,2.9,NA,NA,256,86,NA,NA,35.5,2017-05-13 15:00:00,2017-05-13,27,1
"52","5679ko",1,"0112",2017-05-13 15:43:42,28.69,25.021,0.1,0.872,-0.21,2.69,NA,NA,127,35,NA,NA,35.2,2017-05-13 15:00:00,2017-05-13,27,1
"53","5679ko",1,"0112",2017-05-13 16:11:42,30.642,25.88,0.1,0.845,0.23,2.92,NA,NA,708,55,NA,NA,35,2017-05-13 16:00:00,2017-05-13,28,1
"54","5679ko",1,"0112",2017-05-13 16:39:42,55.348,53.387,0.3,0.965,0.12,3.04,NA,NA,2396,692,NA,NA,35.4,2017-05-13 16:00:00,2017-05-13,28,1
"55","5679ko",1,"0112",2017-05-13 17:07:42,35.868,34.348,0.2,0.958,-0.07,2.97,NA,NA,940,87,NA,NA,35.8,2017-05-13 17:00:00,2017-05-13,29,1
"56","5679ko",1,"0112",2017-05-13 17:35:42,35.038,31.872,0.2,0.91,0.08,3.05,NA,NA,856,251,NA,NA,35.8,2017-05-13 17:00:00,2017-05-13,29,1
"57","5679ko",1,"0112",2017-05-13 18:03:42,33.071,28.085,0.2,0.849,0.01,3.06,NA,NA,223,13,NA,NA,35.7,2017-05-13 18:00:00,2017-05-13,30,1
"58","5679ko",1,"0112",2017-05-13 18:31:42,59.43,58.716,0.3,0.988,0.13,3.19,NA,NA,1853,516,NA,NA,35.5,2017-05-13 18:00:00,2017-05-13,30,1
"59","5679ko",1,"0112",2017-05-13 18:59:42,36.392,35.125,0.2,0.965,0,3.19,NA,NA,730,120,NA,NA,36,2017-05-13 18:00:00,2017-05-13,30,1
"60","5679ko",1,"0112",2017-05-13 19:27:42,65.257,64.462,0.3,0.988,0.1,3.29,NA,NA,2433,865,NA,NA,35.7,2017-05-13 19:00:00,2017-05-13,31,1
"61","5679ko",1,"0112",2017-05-13 19:55:42,64.788,62.721,0.3,0.968,0.09,3.38,NA,NA,4776,2334,NA,NA,36.7,2017-05-13 19:00:00,2017-05-13,31,1
"62","5679ko",1,"0112",2017-05-13 20:23:42,38.265,36.64,0.2,0.958,0,3.38,NA,NA,1117,129,NA,NA,36.2,2017-05-13 20:00:00,2017-05-13,32,1
"63","5679ko",1,"0112",2017-05-13 20:51:42,56.731,56.568,0.3,0.997,0.13,3.51,NA,NA,1010,312,NA,NA,35.9,2017-05-13 20:00:00,2017-05-13,32,1
"64","5679ko",1,"0112",2017-05-13 21:19:42,65.504,67.486,0.3,1.03,0.09,3.6,NA,NA,2195,697,NA,NA,36.6,2017-05-13 21:00:00,2017-05-13,33,1
"65","5679ko",1,"0112",2017-05-13 21:47:42,76.7,74.745,0.4,0.975,0.16,3.76,NA,NA,4366,2327,NA,NA,37.2,2017-05-13 21:00:00,2017-05-13,33,1
"66","5679ko",1,"0112",2017-05-13 22:15:42,80.917,79.167,0.4,0.978,0.07,3.83,NA,NA,8062,5074,NA,NA,37.2,2017-05-13 22:00:00,2017-05-13,34,1
"67","5679ko",1,"0112",2017-05-13 22:43:42,76.992,75.748,0.4,0.984,0.08,3.91,NA,NA,6339,3671,NA,NA,37.3,2017-05-13 22:00:00,2017-05-13,34,1
"68","5679ko",1,"0112",2017-05-13 23:11:42,76.349,73.869,0.4,0.968,0.06,3.97,NA,NA,7942,4768,NA,NA,37.2,2017-05-13 23:00:00,2017-05-13,35,1
"69","5679ko",1,"0112",2017-05-13 23:39:42,75.947,73.022,0.4,0.961,0.15,4.12,NA,NA,4994,2536,NA,NA,37.2,2017-05-13 23:00:00,2017-05-13,35,1
"70","5679ko",1,"0112",2017-05-14 00:07:42,77.172,75.144,0.4,0.974,0.06,4.18,NA,NA,5769,3268,NA,NA,37.3,2017-05-14 00:00:00,2017-05-14,36,2
"71","5679ko",1,"0112",2017-05-14 00:35:42,74.299,71.905,0.4,0.968,0.15,4.33,NA,NA,4241,1984,NA,NA,37.5,2017-05-14 00:00:00,2017-05-14,36,2
"72","5679ko",1,"0112",2017-05-14 01:03:42,72.265,68.319,0.4,0.945,0.1,4.43,NA,NA,4189,1906,NA,NA,37.8,2017-05-14 01:00:00,2017-05-14,37,2
"73","5679ko",1,"0112",2017-05-14 01:31:42,60.836,57.906,0.3,0.952,0.06,4.49,NA,NA,3063,1041,NA,NA,37.3,2017-05-14 01:00:00,2017-05-14,37,2
"74","5679ko",1,"0112",2017-05-14 01:59:42,46.625,45.6,0.2,0.978,0.11,4.6,NA,NA,1340,368,NA,NA,36.9,2017-05-14 01:00:00,2017-05-14,37,2
"75","5679ko",1,"0112",2017-05-14 02:27:42,70.196,69.281,0.4,0.987,0.09,4.69,NA,NA,2361,865,NA,NA,36.7,2017-05-14 02:00:00,2017-05-14,38,2
"76","5679ko",1,"0112",2017-05-14 02:55:42,53.744,53.833,0.3,1.002,0.08,4.77,NA,NA,852,250,NA,NA,36.8,2017-05-14 02:00:00,2017-05-14,38,2
"77","5679ko",1,"0112",2017-05-14 03:23:42,65.596,62.502,0.3,0.953,0.07,4.84,NA,NA,3547,1320,NA,NA,37,2017-05-14 03:00:00,2017-05-14,39,2
"78","5679ko",1,"0112",2017-05-14 03:51:42,58.829,57.432,0.3,0.976,0.13,4.97,NA,NA,1656,231,NA,NA,36.5,2017-05-14 03:00:00,2017-05-14,39,2
"79","5679ko",1,"0112",2017-05-14 04:19:42,55.243,53.364,0.3,0.966,0.06,5.03,NA,NA,1385,403,NA,NA,36.6,2017-05-14 04:00:00,2017-05-14,40,2
"80","5679ko",1,"0112",2017-05-14 04:47:42,54.916,55.262,0.3,1.006,0.06,5.09,NA,NA,1229,498,NA,NA,36.5,2017-05-14 04:00:00,2017-05-14,40,2
"81","5679ko",1,"0112",2017-05-14 05:15:42,61.477,62.427,0.3,1.015,0.12,5.21,NA,NA,1538,530,NA,NA,36.7,2017-05-14 05:00:00,2017-05-14,41,2
"82","5679ko",1,"0112",2017-05-14 05:43:42,75.711,73.032,0.4,0.965,0,5.21,NA,NA,6010,3210,NA,NA,37.3,2017-05-14 05:00:00,2017-05-14,41,2
"83","5679ko",1,"0112",2017-05-14 06:11:42,65.712,64.738,0.3,0.985,0.05,5.26,NA,NA,4009,1705,NA,NA,37.1,2017-05-14 06:00:00,2017-05-14,42,2
"84","5679ko",1,"0112",2017-05-14 06:39:42,40.948,38.217,0.2,0.933,0,5.26,NA,NA,1766,408,NA,NA,37,2017-05-14 06:00:00,2017-05-14,42,2
"85","5679ko",1,"0112",2017-05-14 07:07:42,38.239,34.815,0.2,0.91,0.01,5.27,NA,NA,674,106,NA,NA,36.3,2017-05-14 07:00:00,2017-05-14,43,2
"86","5679ko",1,"0112",2017-05-14 07:35:42,43.553,40.039,0.2,0.919,0.11,5.38,NA,NA,1298,269,NA,NA,36.2,2017-05-14 07:00:00,2017-05-14,43,2
"87","5679ko",1,"0112",2017-05-14 08:03:42,46.274,45.482,0.2,0.983,0.01,5.39,NA,NA,586,112,NA,NA,36.2,2017-05-14 08:00:00,2017-05-14,44,2
"88","5679ko",1,"0112",2017-05-14 08:31:42,39.499,37.209,0.2,0.942,0.01,5.4,NA,NA,1199,281,NA,NA,36.2,2017-05-14 08:00:00,2017-05-14,44,2
"89","5679ko",1,"0112",2017-05-14 08:59:42,36.6,32.607,0.2,0.891,0.01,5.41,NA,NA,1345,194,NA,NA,36,2017-05-14 08:00:00,2017-05-14,44,2
"90","5679ko",1,"0112",2017-05-14 09:27:42,35.245,31.449,0.2,0.892,0.01,5.42,NA,NA,222,78,NA,NA,35.9,2017-05-14 09:00:00,2017-05-14,45,2
"91","5679ko",1,"0112",2017-05-14 09:55:42,49.622,46.667,0.2,0.94,0.08,5.5,NA,NA,2247,616,NA,NA,35.7,2017-05-14 09:00:00,2017-05-14,45,2
"92","5679ko",1,"0112",2017-05-14 10:23:42,46.667,42.191,0.2,0.904,0.05,5.55,NA,NA,2544,992,NA,NA,36.3,2017-05-14 10:00:00,2017-05-14,46,2
"93","5679ko",1,"0112",2017-05-14 10:51:42,34.844,34.069,0.2,0.978,0,5.55,NA,NA,2311,49,NA,NA,35.9,2017-05-14 10:00:00,2017-05-14,46,2
"94","5679ko",1,"0112",2017-05-14 11:19:42,35.388,30.312,0.2,0.857,0.01,5.56,NA,NA,1785,126,NA,NA,35.7,2017-05-14 11:00:00,2017-05-14,47,2
"95","5679ko",1,"0112",2017-05-14 11:47:42,47.476,43.847,0.2,0.924,0.08,5.64,NA,NA,818,104,NA,NA,35.4,2017-05-14 11:00:00,2017-05-14,47,2
"96","5679ko",1,"0112",2017-05-14 12:15:42,37.781,35.874,0.2,0.95,0.06,5.7,NA,NA,1204,371,NA,NA,35.7,2017-05-14 12:00:00,2017-05-14,48,2
"97","5679ko",1,"0112",2017-05-14 12:43:42,49.072,50.812,0.2,1.035,0.01,5.71,NA,NA,2111,752,NA,NA,35.7,2017-05-14 12:00:00,2017-05-14,48,2
"98","5679ko",1,"0112",2017-05-14 13:11:42,35.453,31.701,0.2,0.894,0.01,5.72,NA,NA,1939,1002,NA,NA,36,2017-05-14 13:00:00,2017-05-14,49,2
"99","5679ko",1,"0112",2017-05-14 13:39:42,32.281,29.828,0.2,0.924,0.01,5.73,NA,NA,1338,55,NA,NA,35.6,2017-05-14 13:00:00,2017-05-14,49,2
"100","5679ko",1,"0112",2017-05-14 14:07:42,60.21,56.245,0.3,0.934,0.07,5.8,NA,NA,1707,376,NA,NA,35.4,2017-05-14 14:00:00,2017-05-14,50,2
"101","5679ko",1,"0112",2017-05-14 14:35:42,33.525,31.232,0.2,0.932,0.01,5.81,NA,NA,2280,263,NA,NA,35.9,2017-05-14 14:00:00,2017-05-14,50,2
"102","5679ko",1,"0112",2017-05-14 15:03:42,31.686,28.449,0.2,0.898,0,5.81,NA,NA,500,68,NA,NA,35.2,2017-05-14 15:00:00,2017-05-14,51,2
"103","5679ko",1,"0112",2017-05-14 15:31:42,50.347,48.162,0.3,0.957,0.01,5.82,NA,NA,1611,152,NA,NA,35.2,2017-05-14 15:00:00,2017-05-14,51,2
"104","5679ko",1,"0112",2017-05-14 15:59:42,30.215,27.492,0.1,0.91,0,5.82,NA,NA,480,46,NA,NA,35.5,2017-05-14 15:00:00,2017-05-14,51,2
"105","5679ko",1,"0112",2017-05-14 16:27:42,60.869,56.915,0.3,0.935,0.14,5.96,NA,NA,1083,257,NA,NA,35.4,2017-05-14 16:00:00,2017-05-14,52,2
"106","5679ko",1,"0112",2017-05-14 16:55:42,35.871,35.333,0.2,0.985,0,5.96,NA,NA,994,226,NA,NA,36.1,2017-05-14 16:00:00,2017-05-14,52,2
"107","5679ko",1,"0112",2017-05-14 17:23:42,33.122,31,0.2,0.936,0.01,5.97,NA,NA,958,8,NA,NA,35.9,2017-05-14 17:00:00,2017-05-14,53,2
"108","5679ko",1,"0112",2017-05-14 17:51:42,41.994,40.181,0.2,0.957,0.08,6.05,NA,NA,654,156,NA,NA,35.7,2017-05-14 17:00:00,2017-05-14,53,2
"109","5679ko",1,"0112",2017-05-14 18:19:42,61.234,58.381,0.3,0.953,0.1,6.15,NA,NA,5218,2863,NA,NA,36.2,2017-05-14 18:00:00,2017-05-14,54,2
"110","5679ko",1,"0112",2017-05-14 18:47:42,38.587,37.641,0.2,0.975,-0.16,5.99,NA,NA,328,135,NA,NA,36.1,2017-05-14 18:00:00,2017-05-14,54,2
"111","5679ko",1,"0112",2017-05-14 19:15:42,56.551,54.484,0.3,0.963,0.25,6.24,NA,NA,1137,244,NA,NA,35.8,2017-05-14 19:00:00,2017-05-14,55,2
"112","5679ko",1,"0112",2017-05-14 19:43:42,40.804,39.388,0.2,0.965,0,6.24,NA,NA,980,155,NA,NA,36.3,2017-05-14 19:00:00,2017-05-14,55,2
"113","5679ko",1,"0112",2017-05-14 20:11:42,76.141,74.353,0.4,0.977,0.08,6.32,NA,NA,2883,896,NA,NA,36.1,2017-05-14 20:00:00,2017-05-14,56,2
"114","5679ko",1,"0112",2017-05-14 20:39:42,51.084,49.326,0.3,0.966,0.09,6.41,NA,NA,1399,355,NA,NA,36.9,2017-05-14 20:00:00,2017-05-14,56,2
"115","5679ko",1,"0112",2017-05-14 21:07:42,79.231,77.913,0.4,0.983,0.16,6.57,NA,NA,4169,1948,NA,NA,37.1,2017-05-14 21:00:00,2017-05-14,57,2
"116","5679ko",1,"0112",2017-05-14 21:35:42,60.943,59.212,0.3,0.972,0.1,6.67,NA,NA,3520,1613,NA,NA,37.3,2017-05-14 21:00:00,2017-05-14,57,2
"117","5679ko",1,"0112",2017-05-14 22:03:42,80.995,78.872,0.4,0.974,0.12,6.79,NA,NA,5522,3192,NA,NA,37.2,2017-05-14 22:00:00,2017-05-14,58,2
"118","5679ko",1,"0112",2017-05-14 22:31:42,56.255,54.497,0.3,0.969,-0.03,6.76,NA,NA,3989,2059,NA,NA,37.1,2017-05-14 22:00:00,2017-05-14,58,2
"119","5679ko",1,"0112",2017-05-14 22:59:42,76.512,73.814,0.4,0.965,0.15,6.91,NA,NA,3805,1711,NA,NA,37.1,2017-05-14 22:00:00,2017-05-14,58,2
"120","5679ko",1,"0112",2017-05-14 23:27:42,68.835,69.289,0.3,1.007,0.1,7.01,NA,NA,1202,342,NA,NA,36.8,2017-05-14 23:00:00,2017-05-14,59,2
"121","5679ko",1,"0112",2017-05-14 23:55:42,79.717,77.818,0.4,0.976,0.14,7.15,NA,NA,6372,3692,NA,NA,37.2,2017-05-14 23:00:00,2017-05-14,59,2
"122","5679ko",1,"0112",2017-05-15 00:23:42,70.711,71.157,0.4,1.006,0.1,7.25,NA,NA,2204,626,NA,NA,37,2017-05-15 00:00:00,2017-05-15,60,3
"123","5679ko",1,"0112",2017-05-15 00:51:42,82.559,80.983,0.4,0.981,0.09,7.34,NA,NA,6571,3847,NA,NA,37.4,2017-05-15 00:00:00,2017-05-15,60,3
"124","5679ko",1,"0112",2017-05-15 01:19:42,74.903,74.2,0.4,0.991,0.1,7.44,NA,NA,4729,2245,NA,NA,37.1,2017-05-15 01:00:00,2017-05-15,61,3
"125","5679ko",1,"0112",2017-05-15 01:47:42,50.056,48.811,0.3,0.975,0.05,7.49,NA,NA,2517,465,NA,NA,36.9,2017-05-15 01:00:00,2017-05-15,61,3
"126","5679ko",1,"0112",2017-05-15 02:15:42,54.603,53.235,0.3,0.975,0.08,7.57,NA,NA,1167,428,NA,NA,36.6,2017-05-15 02:00:00,2017-05-15,62,3
"127","5679ko",1,"0112",2017-05-15 02:43:42,69.928,69.87,0.4,0.999,0.06,7.63,NA,NA,4170,2241,NA,NA,36.7,2017-05-15 02:00:00,2017-05-15,62,3
"128","5679ko",1,"0112",2017-05-15 03:11:42,77.358,77.462,0.4,1.001,0.12,7.75,NA,NA,3043,1344,NA,NA,37,2017-05-15 03:00:00,2017-05-15,63,3
"129","5679ko",1,"0112",2017-05-15 03:39:42,65.347,62.448,0.3,0.956,0.07,7.82,NA,NA,6449,3581,NA,NA,37.2,2017-05-15 03:00:00,2017-05-15,63,3
"130","5679ko",1,"0112",2017-05-15 04:07:42,63.998,61.356,0.3,0.959,0.02,7.84,NA,NA,1711,384,NA,NA,36.7,2017-05-15 04:00:00,2017-05-15,64,3
"131","5679ko",1,"0112",2017-05-15 04:35:42,72.612,71.176,0.4,0.98,0.13,7.97,NA,NA,5046,3099,NA,NA,36.8,2017-05-15 04:00:00,2017-05-15,64,3
"132","5679ko",1,"0112",2017-05-15 05:03:42,68.867,68.056,0.3,0.988,0.07,8.04,NA,NA,1578,339,NA,NA,36.9,2017-05-15 05:00:00,2017-05-15,65,3
"133","5679ko",1,"0112",2017-05-15 05:31:42,75.27,72.963,0.4,0.969,0.11,8.15,NA,NA,3590,1594,NA,NA,37.1,2017-05-15 05:00:00,2017-05-15,65,3
"134","5679ko",1,"0112",2017-05-15 05:59:42,49.573,46.404,0.2,0.936,0.01,8.16,NA,NA,5207,2900,NA,NA,37.3,2017-05-15 05:00:00,2017-05-15,65,3
"135","5679ko",1,"0112",2017-05-15 06:27:42,46.841,43.305,0.2,0.925,0.05,8.21,NA,NA,3846,1740,NA,NA,37,2017-05-15 06:00:00,2017-05-15,66,3
"136","5679ko",1,"0112",2017-05-15 06:55:42,40.5,37.194,0.2,0.918,0.01,8.22,NA,NA,953,78,NA,NA,36.5,2017-05-15 06:00:00,2017-05-15,66,3
"137","5679ko",1,"0112",2017-05-15 07:23:42,37.43,36.038,0.2,0.963,0.01,8.23,NA,NA,1289,270,NA,NA,36,2017-05-15 07:00:00,2017-05-15,67,3
"138","5679ko",1,"0112",2017-05-15 07:51:42,68.248,62.097,0.3,0.91,0.16,8.39,NA,NA,4065,1704,NA,NA,36.5,2017-05-15 07:00:00,2017-05-15,67,3
"139","5679ko",1,"0112",2017-05-15 08:19:42,39.388,36.715,0.2,0.932,0.01,8.4,NA,NA,1429,89,NA,NA,36.8,2017-05-15 08:00:00,2017-05-15,68,3
"140","5679ko",1,"0112",2017-05-15 08:47:42,37.284,33.386,0.2,0.895,0.01,8.41,NA,NA,413,72,NA,NA,36.2,2017-05-15 08:00:00,2017-05-15,68,3
"141","5679ko",1,"0112",2017-05-15 09:15:42,34.906,30.117,0.2,0.863,0.01,8.42,NA,NA,776,105,NA,NA,35.7,2017-05-15 09:00:00,2017-05-15,69,3
"142","5679ko",1,"0112",2017-05-15 09:43:42,57.443,54.158,0.3,0.943,0.01,8.43,NA,NA,2323,228,NA,NA,35.5,2017-05-15 09:00:00,2017-05-15,69,3
"143","5679ko",1,"0112",2017-05-15 10:11:42,38.406,33.951,0.2,0.884,0.04,8.47,NA,NA,2248,1151,NA,NA,36.3,2017-05-15 10:00:00,2017-05-15,70,3
"144","5679ko",1,"0112",2017-05-15 10:39:42,49.692,46.171,0.2,0.929,0.01,8.48,NA,NA,1026,108,NA,NA,36,2017-05-15 10:00:00,2017-05-15,70,3
"145","5679ko",1,"0112",2017-05-15 11:07:42,40.726,46.179,0.2,1.134,0,8.48,NA,NA,2198,947,NA,NA,35.9,2017-05-15 11:00:00,2017-05-15,71,3
